DIST,TYPE,O_CLOCK,J_NO,J_LEN,WT_ASS,WT_CALC,OD,MAOP,DESP,SMYS,SUTS,WJF,F_PLOT,F_REF,F_INST,F_MARK,F_WELD,F_CALC,COMMENT,R_THRESH,PHHAVG,JNL,VEL_MIN,VEL_MAX,TEM_MIN,TEM_MAX,TOP_MIN,TOP_MAX,WELDCHAN,WELDTYP,WELDPOS,WELDGRAD,LS_POS,LS_Q,LS_HITS,SP_POS,SP_GRAD,SP_SIGNO,SP_HITS,ID,SECAVG,B_ANGLE,B_DIR,B_RADIUS,I_LEN,DID,ADD_COMM,PREV_J_NO,TYPE_ORG,_NullFlags
4738.805767252331,WELD,--:--,4640,12.313232747668735,8.73,9.055819590857999,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.535974233615434,0.33895247636417775,7,8,484,485,148,149,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bc943e71-3214-4de8-afb3-d773577af0ae,0.0,0.0,0.0,0.0,0.0,0.0,,4290,GirthWeld,b'0'
4751.119,WELD,08:53,4650,12.25500000000011,8.73,9.455408867339514,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.44171993405822,0.3780227657719792,7,7,484,485,148,149,0,longseam,103.5,0.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0,8ea0613a-c775-4709-b0a2-8f22718e934c,0.0,0.0,0.0,0.0,0.0,0.0,,4300,GirthWeld,b'0'
4763.374,WELD,09:38,4660,12.324999999999818,8.73,9.317966008288149,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.814309616961747,0.4703405859238475,7,8,484,485,142,148,0,longseam,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,d161820b-a829-4489-b24e-051f689cc50e,0.0,0.0,0.0,0.0,0.0,0.0,,4310,GirthWeld,b'0'
4775.699,WELD,--:--,4670,6.279194816812378,8.73,9.197664676614988,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.145517882390468,2.1302888684318413,7,8,484,485,141,143,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e6eb57c-9c82-46e4-8477-be65b46358c6,0.0,0.0,0.0,0.0,0.0,0.0,,4320,GirthWeld,b'0'
4781.978194816812,WELD,--:--,4680,1.250798053329163,0.0,24.426620186239074,609.6,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,True,SR / new 2024,8,4.158382587174441,6.831039346913936,7,7,484,485,140,141,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e3d7eff-9aba-4368-ab9f-4cef28adcd97,0.0,0.0,0.0,0.0,0.0,0.0,,,,b'\xf0'
4782.765,COMP-OFFT,01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,new,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99a84fd6-ef01-4ad6-9a75-e3713974fdf3,0.0,0.0,0.0,0.0,0.0,0.0,,,Offtake,b'p'
4783.228992870141,WELD,--:--,4690,0.17156964448349754,0.0,10.929513912634814,609.6,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,True,new 2024,3,19.810120797818016,7.223143129336247,7,7,484,485,140,140,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ba95551f-6445-4d39-b935-bd61b712c810,0.0,0.0,0.0,0.0,0.0,0.0,,,,b'\xf0'
4783.400562514625,WELD,--:--,4700,1.358720894214457,0.0,24.89536247314204,609.6,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,True,new 2024,9,3.9062938056804852,7.281239365896251,7,7,484,485,140,140,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6dfcd246-3875-4ad6-902a-2ed219cf4ad0,0.0,0.0,0.0,0.0,0.0,0.0,,,,b'\xf0'
4783.944,COMP-OFFT,01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,new,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71b7d2e0-5733-46dd-b7eb-ae7e8a6ce468,0.0,0.0,0.0,0.0,0.0,0.0,,,Offtake,b'p'
4784.759283408839,WELD,--:--,4710,2.152716591161152,0.0,9.27767629275834,609.6,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,True,ER / new 2024,2,22.924535098795786,1.1704158110631397,7,8,484,485,140,141,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7f7dce09-fc68-42f5-88bd-d659b634c749,0.0,0.0,0.0,0.0,0.0,0.0,,,,b'\xf0'
4786.912,WELD,09:35,4720,12.33600000000024,8.73,9.288767244448794,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.893947575552854,0.5987395746325394,7,8,484,485,141,142,0,longseam,82.62269938650307,0.0,102.5,0.0,0.0,0.0,0.0,0.0,0.0,07f5d5e6-dc3f-4a8e-938f-e1f87af27d96,0.0,0.0,0.0,0.0,0.0,0.0,,4330,GirthWeld,b'0'
4799.2480000000005,WELD,--:--,4730,12.39299999999912,8.73,9.293505047806876,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.88102013832525,0.618273053832086,6,8,484,485,141,142,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f8b69669-ea2f-4e24-aec9-302e2a6a7e9e,0.0,0.0,0.0,0.0,0.0,0.0,,4340,GirthWeld,b'0'
4811.641,WELD,10:18,4740,12.407000000000153,8.73,10.43906025939421,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,3,21.444834583651723,2.355082006074488,7,8,484,485,141,142,0,longseam,61.12269938650307,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,ab3ff250-210f-4d0b-9c9f-021fe1b13e3a,0.0,0.0,0.0,0.0,0.0,0.0,,4350,GirthWeld,b'0'
4818.903,COMP-OFFT,12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,new,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18aff62e-13bd-4376-8b77-a8ecda693ce5,0.0,0.0,0.0,0.0,0.0,0.0,,,Offtake,b'p'
4820.076,COMP-OFFT,12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,new,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fa10d5a6-0eca-4d32-9c32-d279dbcda580,0.0,0.0,0.0,0.0,0.0,0.0,,,Offtake,b'p'
4824.048,WELD,--:--,4750,12.398000000000138,8.73,9.118286078817917,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.362830568896115,0.5366494623068344,7,7,484,485,141,142,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61fff75d-4685-4b9b-99ac-9695a9a9213c,0.0,0.0,0.0,0.0,0.0,0.0,,4360,GirthWeld,b'0'
4836.446,WELD,10:14,4760,6.744999999999891,8.73,9.42874702954349,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.515692002807576,0.8145062388411155,7,8,484,485,141,142,0,longseam,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,27252d34-76c1-4e96-917b-5a6c22bc1749,0.0,0.0,0.0,0.0,0.0,0.0,,4370,GirthWeld,b'0'
4843.191,WELD,12:29,4770,5.916836261652861,8.73,9.111233182467764,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.582534931220625,2.0690857708642927,7,8,484,485,141,146,0,longseam,355.5,0.0,355.5,0.0,0.0,0.0,0.0,0.0,0.0,65018878-e476-49c2-9218-b0f4f57189aa,0.0,0.0,0.0,0.0,0.0,0.0,,4380,GirthWeld,b'0'
4848.990879551268,REPA-WSLB,--:--,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342c4233-570e-4de8-81f3-5726b44b2b55,0.0,0.0,0.0,0.0,0.0,0.0,,,AS_Sleeve,b'p'
4849.107836261653,WELD,--:--,4780,12.11216373834759,8.73,9.703767778612557,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,under sleeve,2,22.068164059706834,0.7409828546402168,6,8,484,485,146,150,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a3399d28-0cec-4970-898a-f798d9d2fe3a,0.0,0.0,0.0,0.0,0.0,0.0,,4390,GirthWeld,b'0'
4849.323836261652,REPA-WSLE,--:--,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7850842b-6bd2-4fdc-a7ef-18c5e7dfced1,0.0,0.0,0.0,0.0,0.0,0.0,,,AE_Sleeve,b'p'
4861.22,WELD,10:15,4790,12.280534504659954,8.73,9.144146231807035,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.2913452899579,0.3910375440620837,6,7,484,485,148,151,0,longseam,62.5,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,e2314060-e8e1-4dff-89b4-d2a4c7a5daf0,0.0,0.0,0.0,0.0,0.0,0.0,,4400,GirthWeld,b'0'
4873.50053450466,WELD,--:--,4800,12.411465495340053,8.73,9.087449492069734,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.44836052267638,0.4790886229627837,7,7,484,485,150,151,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80f4d343-1f76-42bf-8e6c-024f3d780870,0.0,0.0,0.0,0.0,0.0,0.0,,4410,GirthWeld,b'0'
4885.912,WELD,10:00,4810,12.238999999999578,8.73,9.25718104522084,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.980629602203734,0.4460382477974584,6,7,484,485,149,151,0,longseam,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1e0a88cc-60e1-4241-86de-844cd373ddaf,0.0,0.0,0.0,0.0,0.0,0.0,,4420,GirthWeld,b'0'
4898.151,WELD,--:--,4820,1.7758362616532395,8.73,8.809903529788672,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,24.223227017996926,1.2494600571074712,6,7,484,485,151,151,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1c8ecd7e-b91b-4239-be50-554118e66b17,0.0,0.0,0.0,0.0,0.0,0.0,,4430,GirthWeld,b'0'
4899.926836261653,WELD,--:--,4830,4.047465495337747,8.73,9.187109721637293,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.17270390107184,0.8126144916817082,6,8,484,485,151,151,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c40d9667-705e-48e1-ace2-0d3ea81a4e06,0.0,0.0,0.0,0.0,0.0,0.0,,4440,GirthWeld,b'0'
4903.974301756991,WELD,--:--,4840,6.405698243009283,8.73,9.12876179013721,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.333736436989767,0.5818722210487871,6,8,484,485,151,154,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f4a1eb66-5b81-44de-bdc5-9cd50334e9cb,0.0,0.0,0.0,0.0,0.0,0.0,,4450,GirthWeld,b'0'
4910.38,WELD,09:12,4850,12.211603513981572,8.73,9.164157303667864,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.23655500906134,0.528827188772144,6,8,484,485,153,154,0,longseam,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,e0889108-3853-4794-a616-108d13680f4e,0.0,0.0,0.0,0.0,0.0,0.0,,4460,GirthWeld,b'0'
4922.591603513982,WELD,--:--,4860,12.290396486018835,8.73,9.165346200093884,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.232657061183126,0.5175566751774642,6,7,484,485,151,154,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370db40d-b7bf-4297-9004-2720e805271b,0.0,0.0,0.0,0.0,0.0,0.0,,4470,GirthWeld,b'0'
4934.8820000000005,WELD,10:08,4870,12.022999999999229,8.73,9.399141747904487,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.59378459764792,0.5278845836577079,6,8,484,485,151,152,0,longseam,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,861f84ef-93c9-435a-ab9d-d74050891f39,0.0,0.0,0.0,0.0,0.0,0.0,,4480,GirthWeld,b'0'
4946.905,WELD,09:45,4880,11.816000000000713,8.73,9.283575994075214,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.90822819425943,0.5337776193349283,6,8,484,485,152,155,0,longseam,77.5,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,f2eb40c1-ebd1-4a54-90b4-bc680bbde150,0.0,0.0,0.0,0.0,0.0,0.0,,4490,GirthWeld,b'0'
4958.7210000000005,WELD,01:55,4890,12.351999999999862,8.73,9.183879006576277,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.181508053776465,0.36007561909949,6,7,484,485,154,155,0,longseam,312.5,0.0,312.5,0.0,0.0,0.0,0.0,0.0,0.0,9d18eb37-4601-429d-94ba-b1676c1de73d,0.0,0.0,0.0,0.0,0.0,0.0,,4500,GirthWeld,b'0'
4971.073,WELD,--:--,4900,3.3040690093212106,8.73,9.034991744060129,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.593828478667238,0.8715075536776372,6,7,484,485,154,156,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d2f9a67f-162d-4277-9b91-f7f00700b35c,0.0,0.0,0.0,0.0,0.0,0.0,,4510,GirthWeld,b'0'
4974.3770690093215,WELD,--:--,4910,3.0579309906788694,8.73,9.384833726064864,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.63247767014668,0.8840930833920422,6,7,484,485,155,156,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762ca9e6-5fb1-46bf-ad73-cb7d46f80a75,0.0,0.0,0.0,0.0,0.0,0.0,,4520,GirthWeld,b'0'
4977.435,WELD,09:03,4920,6.003999999999905,8.73,9.303192290323963,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.854622360658105,0.4914218971863767,7,7,484,485,155,156,0,longseam,98.5,0.0,98.5,0.0,0.0,0.0,0.0,0.0,0.0,c60eda31-ff66-4350-8453-3f72fb4d9f90,0.0,0.0,0.0,0.0,0.0,0.0,,4530,GirthWeld,b'0'
4983.439,WELD,02:08,4930,12.295000000000073,8.73,9.34616558016554,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.737933480047,0.4475636422798206,7,7,484,485,155,157,0,longseam,306.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,8ad5615a-d0e0-46a8-8d80-26f62ec4cb6d,0.0,0.0,0.0,0.0,0.0,0.0,,4540,GirthWeld,b'0'
4995.734,WELD,10:41,4940,12.256999999999607,8.73,9.05167310037905,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.54746989459691,0.42511347636399,6,7,484,485,154,157,0,longseam,49.38650306748467,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,94219bfe-4c46-40ab-8949-97a7f4cbe3cb,0.0,0.0,0.0,0.0,0.0,0.0,,4550,GirthWeld,b'0'
5007.991,WELD,02:47,4950,12.297999999999774,8.73,9.200422199737517,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.136738256616194,0.366048849937282,6,7,484,485,152,155,0,longseam,286.5,0.0,286.5,0.0,0.0,0.0,0.0,0.0,0.0,704a69f5-55a4-4d43-b708-39edb7493a55,0.0,0.0,0.0,0.0,0.0,0.0,,4560,GirthWeld,b'0'
5020.289,WELD,10:53,4960,12.393000000000029,8.73,9.411285172624899,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.56105944010584,0.42318077967035644,6,7,484,485,151,153,0,longseam,43.5,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,7e18c0fc-519e-478d-8265-a366456bbc9b,0.0,0.0,0.0,0.0,0.0,0.0,,4570,GirthWeld,b'0'
5032.682,WELD,02:52,4970,12.286301756990724,8.73,8.963554423571987,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.793170685364384,0.4222570879424668,6,7,484,485,151,153,0,longseam,284.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,398ab473-51e8-495b-b384-be3e065956ae,0.0,0.0,0.0,0.0,0.0,0.0,,4580,GirthWeld,b'0'
5044.9683017569905,WELD,11:00,4980,12.203698243009967,8.73,9.42720882277911,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.518022452700695,0.3709337183787676,6,7,484,485,150,152,0,longseam,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ae9cd49-fe55-4a1a-96e8-788c2e4fe784,0.0,0.0,0.0,0.0,0.0,0.0,,4590,GirthWeld,b'0'
5057.1720000000005,WELD,03:50,4990,12.317000000000007,8.73,9.328189623440354,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.787498844653832,0.5510613142648056,6,7,484,485,149,151,0,longseam,254.94171779141104,0.0,278.5,0.0,0.0,0.0,0.0,0.0,0.0,025453c9-3e74-42c1-a065-41b042f7e7a0,0.0,0.0,0.0,0.0,0.0,0.0,,4600,GirthWeld,b'0'
5069.4890000000005,WELD,12:15,5000,12.337999999999738,8.73,8.988535969192952,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.723125835251185,0.3870069894761376,6,7,484,485,149,150,0,longseam,2.674846625766861,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,94bb92cb-f0c4-4fbb-9a8d-45171ea40120,0.0,0.0,0.0,0.0,0.0,0.0,,4610,GirthWeld,b'0'
5081.827,WELD,05:14,5010,12.27730175699071,8.73,9.442366454390074,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.478636738638553,0.4477681557993526,6,7,484,485,150,151,0,longseam,212.76073619631902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764ed75f-544c-441f-8339-b16ffa9972cb,0.0,0.0,0.0,0.0,0.0,0.0,,4620,GirthWeld,b'0'
5094.104301756991,WELD,--:--,5020,12.393698243009567,8.73,9.1940015707119,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.15416079870309,0.4051810882518365,6,7,484,485,146,150,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,debd3fac-1ef3-41c5-96bf-92bd60619830,0.0,0.0,0.0,0.0,0.0,0.0,,4630,GirthWeld,b'0'
5106.4980000000005,WELD,--:--,5030,12.222999999999956,8.73,9.086403313601435,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.451716088011068,0.5437767045435102,6,7,484,485,146,148,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061bc93-db84-4cd3-96e1-7ebd92c9ef9b,0.0,0.0,0.0,0.0,0.0,0.0,,4640,GirthWeld,b'0'
5118.7210000000005,WELD,11:14,5040,12.380999999999403,8.73,9.439656454923426,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.484164200148847,0.3881696930452204,6,7,484,485,147,148,0,longseam,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,94d8ffa1-b184-41c5-8d33-b7b680576218,0.0,0.0,0.0,0.0,0.0,0.0,,4650,GirthWeld,b'0'
5131.102,WELD,04:39,5050,7.956695301311811,8.73,9.297860850903753,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.883444980548976,1.950140646799297,6,7,484,485,147,148,0,longseam,230.62269938650306,0.0,250.5,0.0,0.0,0.0,0.0,0.0,0.0,14eb011f-1167-4f5d-9ab3-ade8aeb6512c,0.0,0.0,0.0,0.0,0.0,0.0,,4660,GirthWeld,b'0'
5139.058695301312,WELD,--:--,5060,1.5385922956866125,0.0,25.84184316098194,609.6,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,True,SR / new 2024,9,3.410313376106669,6.916998731670661,6,7,484,485,147,147,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04e3b794-8494-4389-bfce-0b6a3ee0f366,0.0,0.0,0.0,0.0,0.0,0.0,,,,b'\xf0'
5139.733904869921,COMP-OFFT,12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,new 2024,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caeea1e6-4fbf-40ff-87cb-278c8671ca7e,0.0,0.0,0.0,0.0,0.0,0.0,,,,b'\xf0'
5140.597287596998,WELD,04:51,5070,2.726712403001329,0.0,9.204227318620111,609.6,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,True,ER / new 2024,2,23.149986326987776,1.085674847912085,6,7,484,485,147,147,0,longseam,224.5291479820628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03385769-1956-4064-bafb-9b2347295330,0.0,0.0,0.0,0.0,0.0,0.0,,,,b'\xf0'
5143.324,WELD,12:30,5080,12.21100000000024,8.73,9.512520375537738,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.288736344306855,0.6482995902110674,6,7,484,485,146,147,0,longseam,355.0398773006135,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,01512d0f-f453-4cee-984e-cc8f4ce06eb9,0.0,0.0,0.0,0.0,0.0,0.0,,4670,GirthWeld,b'0'
5155.535,WELD,04:41,5090,12.318000000000211,8.73,9.238965861344582,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.03162656000277,0.609481535875261,6,7,484,485,146,148,0,longseam,229.69325153374234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b00b2699-585f-4dd7-bd86-36418fd66d4e,0.0,0.0,0.0,0.0,0.0,0.0,,4680,GirthWeld,b'0'
5167.853,WELD,12:22,5100,12.180999999999585,8.73,9.301578348949455,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.86020884080959,0.55422780746025,6,7,484,485,146,147,0,longseam,359.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,d7431990-313f-4400-b0c0-73e1256e66f2,0.0,0.0,0.0,0.0,0.0,0.0,,4690,GirthWeld,b'0'
5180.034,WELD,--:--,5110,1.0970000000006621,8.73,8.900683031848427,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.968896316693822,1.4232593499435062,6,7,484,485,146,146,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24c08290-4b2f-4f77-b361-cdae1a8e3f3f,0.0,0.0,0.0,0.0,0.0,0.0,,4700,GirthWeld,b'0'
5181.131,WELD,--:--,5120,2.713999999999942,8.73,9.402158158479608,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.5852378674319,1.0059850062562,6,7,484,485,146,147,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24ac4c4f-77b8-49fd-8f87-96e776dba964,0.0,0.0,0.0,0.0,0.0,0.0,,4710,GirthWeld,b'0'
5183.845,WELD,--:--,5130,8.599999999999454,8.73,9.049116915119022,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.554480973166925,0.5595325563750649,6,7,484,485,147,148,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5b27a90e-3e67-42ee-ae33-f2b72e9f7e6c,0.0,0.0,0.0,0.0,0.0,0.0,,4720,GirthWeld,b'0'
5192.445,WELD,13:16,5140,12.413000000000466,8.73,8.970440242817045,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.773477864636156,0.43947268112128457,6,7,484,485,147,150,0,longseam,332.20552147239266,0.0,356.5,0.0,0.0,0.0,0.0,0.0,0.0,c366e380-a79d-4717-81ca-e46c9ab2c723,0.0,0.0,0.0,0.0,0.0,0.0,,4730,GirthWeld,b'0'
5204.858,WELD,--:--,5150,12.407000000000153,8.73,8.950123968376042,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.83015328799804,0.4712113789817866,6,7,484,485,149,152,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450d353-42db-47b1-8459-a43dc95c7b39,0.0,0.0,0.0,0.0,0.0,0.0,,4740,GirthWeld,b'0'
5217.265,WELD,01:22,5160,12.28899999999976,8.73,9.202420678454889,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.13119164661933,0.6335651464635451,6,7,484,485,148,151,0,longseam,328.8865030674847,0.0,349.5,0.0,0.0,0.0,0.0,0.0,0.0,783c0dab-f97a-4823-bb94-096a99c5893c,0.0,0.0,0.0,0.0,0.0,0.0,,4750,GirthWeld,b'0'
5229.554,WELD,--:--,5170,8.327138018642472,8.73,9.188804374468171,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,23.16822689338632,0.7902173602021726,6,7,484,485,148,149,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5d3d574f-70b0-40ef-ae47-4d96e589ce5e,0.0,0.0,0.0,0.0,0.0,0.0,,4760,GirthWeld,b'0'
5237.881138018643,WELD,--:--,5180,3.815861981357557,8.73,9.387450266809685,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.625220848944984,0.8540092962699418,6,7,484,485,149,150,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18f2d709-986b-49a8-a957-9811de17eeae,0.0,0.0,0.0,0.0,0.0,0.0,,4770,GirthWeld,b'0'
5241.697,WELD,12:32,5190,12.36200000000008,8.73,8.880659620206728,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,24.02464151698653,0.698829565588427,6,7,484,485,149,150,0,longseam,354.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,64c11b74-1652-48da-8cb2-5b5f9c1172bf,0.0,0.0,0.0,0.0,0.0,0.0,,4780,GirthWeld,b'0'
5254.059,WELD,--:--,5200,12.296000000000276,8.73,9.411079696401936,609.6,6.0,9.0,358.0,455.0,0.0,False,False,False,False,True,True,,2,22.561357721521457,0.6399289206839939,6,7,484,485,149,152,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f20d1bb5-5c55-467a-9647-b1d8d1adf532,0.0,0.0,0.0,0.0,0.0,0.0,,4790,GirthWeld,b'0'
