ID,DISTANCE,LENGTH,ANGLE,WIDTH,TYPE,COMMENT,TOOLSIGPOS,SP_DIST,SP_ANGLE,SP_DEPTH,AFF_SUR,ANOM_NBR,VELOCITY,EFF_AREA,EFF_LENGTH,CR_DIST,CR_LENGTH,CR_PIPEPOS,CR_WIDTH,GEOFACTOR,LW_CORR,PHH_AMPL,PHH_MED,PHH_WT,THRESHOLD,MAX_SEC_CH,O_DIST,O_LENGTH,O_ANGLE,O_WIDTH,O_SP_DIST,O_SP_ANGLE,O_SP_DEPTH,O_AFF_SUR,O_CR_LENGT,O_CR_WIDTH,O_PHH_AMPL,EVA_DEPTH,MLOC_CLASS,ALOC_CLASS,TOUCHCLASS,_NullFlags,Predictions,Predicted_Class
d99225e7-7bed-4d76-bb76-f747c7a823bd,512.6887455928573,109.446826171875,70.31583870695272,14.706938056833966,MELO-NOTC,,305.49,512.7278070802967,78.84,46.0,3,0002-0009923,1.3167216777801514,22.952380952380956,88.3993596003384,512.7115314605303,45.60284423828125,74.10435483719596,8.170521142685537,115.0,0.3249071538448334,1.9868164030424218,17.614999771118164,16.759998321533203,0.44962725043296814,114.0,512.6887455928573,109.446826171875,70.31583870695272,14.706938056833966,512.7278070802967,78.84,26.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.74,ANOM-MELO
01027e29-b733-4d24-88b9-9dbf9ac27355,512.6942916466423,96.60385437011719,33.645338862784044,22.549899203158628,MELO-NOTC,,279.51,512.7278333304328,52.859999999999985,28.0,3,0002-0009912,1.3167216777801514,16.25,96.60385437007335,512.7138576288535,40.25160598754883,42.18518825710224,12.527721779532571,115.0,0.5403318405151367,2.013125128217112,19.69999885559082,16.759998321533203,0.44962725043296814,108.0,512.6942916466423,96.60385437011719,33.645338862784044,22.549899203158628,512.7278333304328,52.859999999999985,20.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.73,ANOM-MELO
596d77d2-15b4-4ec7-9203-b0b9e13fa9ce,512.6870570182738,111.39002380371093,256.36269018122863,23.363037387707283,MELO-NOTC,,144.51,512.7278859602427,277.86,32.0,3,0002-0009917,1.3167216777801514,18.06351122027266,105.48937106820621,512.710873901089,46.41250991821289,265.91705010068256,12.979465215392935,115.0,0.529362678527832,2.2537060820828394,16.520000457763672,16.759998321533203,0.44962725043296814,106.0,512.6870570182738,111.39002380371093,256.36269018122863,23.363037387707283,512.7278859602427,277.86,22.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.73,ANOM-MELO
f21f6e62-9084-402e-8929-f4d7944c784d,512.7216437734731,29.599003601074216,225.50653097158303,14.706938056833966,MELO-NOTC,,99.51,512.7284999942738,232.86,7.0,3,0002-0009881,1.3167216777801514,10.0,29.599003601106233,512.7256432356069,12.332918167114258,228.77473942865726,8.170521142685537,115.0,0.9750000238418579,0.9818751811981201,15.269999504089355,16.759998321533203,0.44962725043296814,119.0,512.7216437734731,29.599003601074216,225.50653097158303,14.706938056833966,512.7284999942738,232.86,6.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.71,ANOM-MELO
547b0069-d264-45af-a125-11848e8b38ae,512.6831560587547,114.35378723144531,301.7943618541917,23.570277745651232,MELO-NOTC,,170.49,512.7309166675631,303.84000000000003,47.0,3,0002-0009903,1.3438767194747925,29.03448275862069,97.53705381509758,512.7110164138929,47.64741134643555,302.70353436343987,13.094598747584019,115.0,0.5038144588470459,3.1704166796498647,18.979999542236328,16.759998321533203,0.44962725043296814,121.0,512.6831560587547,114.35378723144531,301.7943618541917,23.570277745651232,512.7309166675631,303.84000000000003,34.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.73,ANOM-MELO
b4b89473-1dca-4787-8a69-8fdcfa00b4c3,512.7023352366024,78.22065124511718,132.32182602272238,14.706938056833966,MELO-NOTC,,9.51,512.7346914850168,142.85999999999999,22.0,3,0002-0009898,1.380083441734314,12.285714285714286,78.22065124514666,512.7212097148441,32.59193801879883,137.0054589015124,8.170521142685537,115.0,0.4162006080150604,1.3211828146980373,17.309999465942383,16.759998321533203,0.44962725043296814,129.0,512.7023352366024,78.22065124511718,132.32182602272238,14.706938056833966,512.7346914850168,142.85999999999999,14.0,1,0.0,0.0,0.0,0.0,-C---,W----,R-R,b'\x00\x00\x0f',0.69,ANOM-MELO
f966eac9-c6e6-456e-98ae-2d0694fe0137,512.6943462245208,113.49558105468749,140.05725961923417,71.56911057114871,MELO-NOTC,,54.51,512.7651692265771,187.76999999999998,11.0,3,0002-0009926,1.559000015258789,10.0,113.49558105473534,512.735659642387,47.289825439453125,161.26292201068566,39.76061698397151,115.0,1.2962276935577393,1.9593066839643392,16.15999984741211,16.759998321533203,0.44962725043296814,123.0,512.6943462245208,113.49558105468749,140.05725961923417,71.56911057114871,512.7651692265771,187.76999999999998,10.0,1,0.0,0.0,0.0,0.0,-C---,W----,R-R,b'\x00\x00\x0f',0.71,ANOM-MELO
2d70529c-423a-4a08-8d94-7b022015a79d,512.7597171547081,14.399999999999999,292.446530971583,14.706938056833966,MELO-NOTC,,166.59,512.7669171368684,299.8,7.0,3,0002-0009905,1.559000015258789,10.0,14.400000000023283,512.7639171443017,6.0,295.71473942865725,8.170521142685537,115.0,1.069973111152649,0.9230036666870411,18.209999084472656,16.759998321533203,0.44962725043296814,-8.0,512.7597171547081,14.399999999999999,292.446530971583,14.706938056833966,512.7669171368684,299.8,6.0,3,0.0,0.0,0.0,0.0,-C---,-C---,R-R,b'\x00\x00\x0f',0.07,ANOM-CORR
db536715-0c09-4717-98ca-0852cf40e478,512.7616177568343,17.528846740722656,213.27206626758,16.03367958451181,MELO-NOTC,,95.6,512.7673795121514,228.81,8.0,3,0002-0009938,1.559000015258789,10.0,17.528846740674453,512.7649787807693,7.303686141967773,220.17781459309998,8.907599769173228,115.0,1.1174596548080444,1.154887083601519,14.744999885559082,16.759998321533203,0.44962725043296814,-22.0,512.7616177568343,17.528846740722656,213.27206626758,16.03367958451181,512.7673795121514,228.81,7.0,3,0.0,0.0,0.0,0.0,-C---,-C---,R-R,b'\x00\x00\x0f',0.07,ANOM-CORR
6311ddcb-2fd6-4fa2-99c8-3542a41a5c7f,515.1659854270099,92.20580749511718,354.3016658818883,14.706938056833966,MELO-NOTC,,234.51,515.2083529377015,6.829999999999984,21.0,3,0002-0010014,1.809238314628601,11.673076923076923,92.20580749513374,515.1906998082467,38.41908645629883,359.86981437882685,8.170521142685537,115.0,0.37038448452949524,1.0405871579395871,18.020000457763672,16.229999542236328,0.43856826424598694,41.0,515.1659854270099,92.20580749511718,354.3016658818883,14.706938056833966,515.2083529377015,6.829999999999984,13.0,1,0.0,0.0,0.0,0.0,--J--,--J--,R-R,b'\x00\x00\x0f',0.32,ANOM-CORR
ffbfb92c-773e-421f-9568-34a5f1a6d792,517.3991322905279,95.24441528320312,154.65717508653935,29.746192356696184,MELO-NOTC,,39.4,517.4479999941622,170.72,15.0,3,0002-0010141,1.722758173942566,10.522727272727273,95.24441528321859,517.4276384509812,39.68517303466797,161.79620838141076,16.52566242038677,115.0,0.7041664123535156,1.369999885559082,14.489999771118164,16.229999542236328,0.43856826424598694,102.0,517.3991322905279,95.24441528320312,154.65717508653935,29.746192356696184,517.4479999941622,170.72,11.0,1,0.0,0.0,0.0,0.0,-C---,W----,R-R,b'\x00\x00\x0f',0.7,ANOM-MELO
9db6cbea-dcb1-40e5-b583-e9f1e2831e50,517.4687431268088,14.399999999999999,88.45653097158304,14.706938056833966,MELO-NOTC,,324.51,517.4759431084127,95.81,7.0,3,0002-0010143,1.707905650138855,10.0,14.400000000023283,517.4729431160778,6.0,91.72473942865724,8.170521142685537,115.0,1.0729488134384155,0.9313513319449456,17.09000015258789,16.229999542236328,0.43856826424598694,-53.0,517.4687431268088,14.399999999999999,88.45653097158304,14.706938056833966,517.4759431084127,95.81,6.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.97,ANOM-MELO
9b97639f-ec46-4359-84a8-f5a499016a04,517.4753662985713,15.486883163452148,313.456530971583,14.706938056833966,MELO-NOTC,,189.51,517.4822682884328,320.81,10.0,3,0002-0010151,1.701756238937378,10.0,15.486883163475795,517.4793924593239,6.4528679847717285,316.72473942865724,8.170521142685537,115.0,1.0729488134384155,1.3847551986908293,15.920000076293945,16.229999542236328,0.43856826424598694,-54.0,517.4753662985713,15.486883163452148,313.456530971583,14.706938056833966,517.4822682884328,320.81,9.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.86,ANOM-MELO
ca3db259-e4ac-450e-b96c-324a21dddcca,517.473740336884,17.426118850708008,299.1519403504957,14.706938056833966,MELO-NOTC,,170.49,517.4837688112774,301.79,15.0,3,0002-0010153,1.6997064352035522,11.673076923076925,17.42611885072165,517.4795902802801,7.26088285446167,300.32441130583095,8.170521142685537,115.0,1.0729488134384155,2.0924269662094694,15.1899995803833,16.229999542236328,0.43856826424598694,-51.0,517.473740336884,17.426118850708008,299.1519403504957,14.706938056833966,517.4837688112774,301.79,13.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.84,ANOM-MELO
a3fdcab7-8f67-417f-bc5b-140d3b70c15d,517.476199027379,15.125693893432619,270.05737866985226,14.706938056833966,MELO-NOTC,,144.51,517.4842023751678,275.81,12.0,3,0002-0010155,1.6997064352035522,10.522727272727273,15.125693893423886,517.4808676469224,6.302372455596924,272.614099261029,8.170521142685537,115.0,1.0729488134384155,1.685267456399611,14.553333282470703,16.229999542236328,0.43856826424598694,-27.0,517.476199027379,15.125693893432619,270.05737866985226,14.706938056833966,517.4842023751678,275.81,11.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.43,ANOM-CORR
10abe5f7-b71d-4878-b2c0-ae8edbf8c36a,517.4739207001605,16.32988929748535,254.1950344089546,14.706938056833966,MELO-NOTC,,125.49,517.4842468325382,256.79,14.0,3,0002-0010154,1.6997064352035522,11.083333333333332,16.329889297480804,517.4799442773808,6.8041205406188965,255.34835244941922,8.170521142685537,115.0,1.0729488134384155,1.8720331264235348,14.84999942779541,16.229999542236328,0.43856826424598694,-67.0,517.4739207001605,16.32988929748535,254.1950344089546,14.706938056833966,517.4842468325382,256.79,12.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.99,ANOM-MELO
0c62faeb-3ab6-4c3d-9b33-01e0752977bb,517.4673760358901,33.63771514892578,352.38178714617777,14.706938056833968,MELO-NOTC,,234.51,517.4842656179505,5.810000000000002,54.0,3,0002-0010161,1.6997064352035522,37.26020408163265,33.637715148870484,517.477228292092,14.015714645385742,358.34988174787657,8.170521142685537,115.0,0.8874680399894714,7.102577955928169,20.420000076293945,16.229999542236328,0.43856826424598694,124.0,517.4673760358901,33.63771514892578,352.38178714617777,14.706938056833968,517.4842656179505,5.810000000000002,49.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.72,ANOM-MELO
973f3689-14b4-4870-b9d6-ccb04226ce7d,517.489905605886,14.399999999999999,77.60420980819686,14.706938056833966,MELO-NOTC,,309.4,517.4953591487501,80.69999999999999,9.0,3,0002-0010165,1.6914303302764893,10.0,14.400000000023283,517.4930868392233,6.0,78.98011656010937,8.170521142685537,115.0,1.0729488134384155,1.265793451357677,17.6299991607666,16.229999542236328,0.43856826424598694,-71.0,517.489905605886,14.399999999999999,77.60420980819686,14.706938056833966,517.4953591487501,80.69999999999999,8.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',1.07,ANOM-MELO
4ac876a2-d73b-4fb1-b3ea-67cafb20f29d,517.4822555987114,37.60229644775391,133.3971447319727,14.706938056833966,MELO-NOTC,,13.41,517.4989418599902,144.71,18.0,3,0002-0010195,1.695170521736145,13.5625,37.602296447744266,517.491989251124,15.667623519897461,138.42508040665152,8.170521142685537,115.0,0.8027884364128113,2.260363534184645,16.719999313354492,16.229999542236328,0.43856826424598694,105.0,517.4822555987114,37.60229644775391,133.3971447319727,14.706938056833966,517.4989418599902,144.71,16.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.71,ANOM-MELO
38c88016-4254-48c9-bf43-3709664bd0a8,517.4908875517411,23.239443969726562,244.35207344479096,22.71297051746882,MELO-NOTC,,125.49,517.4994218702785,256.79,7.0,3,0002-0010191,1.695170521736145,10.0,23.239443969714557,517.4958659042213,9.683101654052734,249.88004080266165,12.618316954149345,115.0,1.6105129718780518,1.510286273435156,16.136667251586914,16.229999542236328,0.43856826424598694,102.0,517.4908875517411,23.239443969726562,244.35207344479096,22.71297051746882,517.4994218702785,256.79,7.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.7,ANOM-MELO
2f414e65-b19c-415d-9895-f1205a276e6d,517.4939051088575,17.413823318481445,199.75712788276942,24.045744234461132,MELO-NOTC,,80.49,517.5013799947712,211.77999999999997,5.0,3,0002-0010171,1.6970406770706177,10.0,17.41382331852037,517.4982654589738,7.2557597160339355,205.10062660153855,13.358746796922853,115.0,1.7156732082366943,1.1380498746872405,13.449999809265137,16.229999542236328,0.43856826424598694,113.0,517.4939051088575,17.413823318481445,199.75712788276942,24.045744234461132,517.5013799947712,211.77999999999997,5.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.71,ANOM-MELO
1291288a-4144-453a-b3e2-891413ffaa52,517.4696170778407,114.50297241210937,67.45831535210964,14.706938056833966,MELO-NOTC,,305.49,517.5123828083371,76.78,44.0,3,0002-0010251,1.7073262929916382,21.421052631578952,90.64818649289917,517.4945637539636,47.709571838378906,71.60128630672757,8.170521142685537,115.0,0.31548064947128296,1.8068932187752473,17.690000534057617,16.229999542236328,0.43856826424598694,96.0,517.4696170778407,114.50297241210937,67.45831535210964,14.706938056833966,517.5123828083371,76.78,24.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.75,ANOM-MELO
61821a93-4b6d-4927-abe9-694cc14dc7e0,517.4702152404427,113.85054931640624,87.03882659942771,14.706938056833966,MELO-NOTC,,324.51,517.513556815495,95.79999999999998,35.0,3,0002-0010244,1.7091963291168213,15.565789473684214,113.850549316453,517.4954978258899,47.43772888183594,90.9326814441265,8.170521142685537,115.0,0.31548064947128296,1.4382103100317778,18.28499984741211,16.229999542236328,0.43856826424598694,113.0,517.4702152404427,113.85054931640624,87.03882659942771,14.706938056833966,517.513556815495,95.79999999999998,19.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.73,ANOM-MELO
d3a58483-16c2-43d1-927d-67aeb57917c1,517.4785404600074,100.02460327148437,38.97107448543624,14.706938056833966,MELO-NOTC,,279.51,517.5136851832704,50.79999999999998,53.0,3,0002-0010240,1.7091963291168213,26.759615384615387,83.89160274378487,517.4990415485775,41.676918029785156,44.228374714131235,8.170521142685537,115.0,0.3406088352203369,2.3383781743168512,19.825000762939453,16.229999542236328,0.43856826424598694,132.0,517.4785404600074,100.02460327148437,38.97107448543624,14.706938056833966,517.5136851832704,50.79999999999998,31.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.75,ANOM-MELO
1240db89-c837-4bf8-af53-5dfaf1838e76,517.5078781947225,24.68485336303711,244.79840571126826,29.42909625884388,MELO-NOTC,,129.4,517.5140569538021,260.69,5.0,3,0002-0010206,1.7091963291168213,10.0,24.68485336305548,517.5114824708522,10.285355567932129,251.86133650626016,16.34949792157993,115.0,2.0770514011383057,1.4206417998612544,15.929999351501465,16.229999542236328,0.43856826424598694,102.0,517.5078781947225,24.68485336303711,244.79840571126826,29.42909625884388,517.5140569538021,260.69,5.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.7,ANOM-MELO
faa28acb-c70e-4312-ad58-185dcf0154bb,517.4977196262475,58.577796936035156,294.42653097158296,14.706938056833966,MELO-NOTC,,170.49,517.5141033000239,301.78,31.0,3,0002-0010226,1.7091963291168213,18.336956521739133,58.57779693599241,517.5072767692837,24.40741539001465,297.6947394286572,8.170521142685537,115.0,0.5487498641014099,2.6832286134035535,17.709999084472656,16.229999542236328,0.43856826424598694,123.0,517.4977196262475,58.577796936035156,294.42653097158296,14.706938056833966,517.5141033000239,301.78,23.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.69,ANOM-MELO
e8f1247d-fc11-43bb-84f4-eb49c86a38a6,517.5081325738004,33.536773681640625,355.5988907411341,14.81595459660131,MELO-NOTC,,234.51,517.5163607173379,5.799999999999983,55.0,3,0002-0010216,1.711066484451294,38.0,33.53677368158969,517.5129323241972,13.973655700683594,0.13271707840780156,8.231085887000729,115.0,0.8874680399894714,7.268929380092626,20.60999870300293,16.229999542236328,0.43856826424598694,78.0,517.5081325738004,33.536773681640625,355.5988907411341,14.81595459660131,517.5163607173379,5.799999999999983,50.0,1,0.0,0.0,0.0,0.0,-C---,W----,R-R,b'\x00\x00\x0f',0.75,ANOM-MELO
706add6a-2086-4d66-95a8-45090f5a362c,517.4735980117566,114.26399230957031,24.40653097158303,14.706938056833966,MELO-NOTC,,260.49,517.5251724047783,31.76000000000002,38.0,3,0002-0010250,1.7194819450378418,16.940476190476193,114.2639923095885,517.5036830743526,47.6099967956543,27.674739428657247,8.170521142685537,115.0,0.31548064947128296,1.5593105048558265,18.584999084472656,16.229999542236328,0.43856826424598694,78.0,517.4735980117566,114.26399230957031,24.40653097158303,14.706938056833966,517.5251724047783,31.76000000000002,21.0,1,0.0,0.0,0.0,0.0,-C---,W----,R-R,b'\x00\x00\x0f',0.7,ANOM-MELO
66a3cdff-4d30-4890-bb89-47527c364d54,517.5469652287456,14.399999999999999,336.5931241570201,15.824863680899211,MELO-NOTC,,211.59,517.5512756934617,342.84000000000003,7.0,3,0002-0010258,1.784670352935791,10.0,14.400000000023283,517.5494796664966,6.0,339.36951342056676,8.791590933832893,115.0,1.121025800704956,0.9903320106678741,18.25,16.229999542236328,0.43856826424598694,-9.0,517.5469652287456,14.399999999999999,336.5931241570201,15.824863680899211,517.5512756934617,342.84000000000003,6.0,3,0.0,0.0,0.0,0.0,-C---,-C---,R-R,b'\x00\x00\x0f',0.07,ANOM-CORR
02067303-42ad-4360-b1f1-b15463893f9d,517.5453580341679,14.399999999999999,84.48653097158306,14.706938056833966,MELO-NOTC,,320.6,517.5529374945854,91.84000000000003,6.0,3,0002-0010252,1.7900481224060059,10.0,14.400000000023283,517.5497793860781,6.0,87.75473942865727,8.170521142685537,115.0,1.0729488134384155,0.8810948058963319,17.78999900817871,16.229999542236328,0.43856826424598694,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-C---,-C---,R-R,b'\x00\xff\x0f',0.18,ANOM-CORR
2507ad5c-0681-41cd-bf9c-320239ee472f,517.5481415141393,14.399999999999999,106.41078407501695,27.286398563971147,MELO-NOTC,,346.59,517.5530609706016,117.82999999999998,5.0,3,0002-0010262,1.7900481224060059,10.0,14.400000000023283,517.5510111970756,6.0,111.4859911527872,15.159110313317303,115.0,1.887211799621582,1.2211426332692596,16.729999542236328,16.229999542236328,0.43856826424598694,-34.0,517.5481415141393,14.399999999999999,106.41078407501695,27.286398563971147,517.5530609706016,117.82999999999998,4.0,3,0.0,0.0,0.0,0.0,-C---,-C---,R-R,b'\x00\x00\x0f',0.21,ANOM-CORR
f111aee2-f2f5-4d6e-8e03-afcd11b9c4c7,517.5477364471948,14.549878692626951,143.91462451495258,23.757613398300585,MELO-NOTC,,13.41,517.5531847764529,144.65,5.0,3,0002-0010255,1.7900481224060059,10.0,14.549878692605489,517.550914639262,6.0624494552612305,144.24145806386255,13.198674110166992,115.0,1.6105129718780518,1.00785515833444,16.759998321533203,16.229999542236328,0.43856826424598694,79.0,517.5477364471948,14.549878692626951,143.91462451495258,23.757613398300585,517.5531847764529,144.65,5.0,1,0.0,0.0,0.0,0.0,-C---,-C---,R-R,b'\x00\x00\x0f',0.37,ANOM-CORR
afd369b7-0fee-401b-9a80-6fafcd8a9087,529.1301365891733,14.399999999999999,73.06653097158302,14.706938056833966,MELO-NOTC,,309.4,529.1339999938858,80.41999999999999,7.0,3,0002-0010482,2.3780133724212646,10.0,14.400000000023283,529.1323902419223,6.0,76.33473942865723,8.170521142685537,115.0,1.0848191976547241,0.8299989700317383,15.869999885559082,14.269999504089355,0.4052582085132599,-27.0,529.1301365891733,14.399999999999999,73.06653097158302,14.706938056833966,529.1339999938858,80.41999999999999,6.0,3,0.0,0.0,0.0,0.0,-C---,-C---,R-R,b'\x00\x00\x0f',0.23,ANOM-CORR
fa27e6cd-82ca-4c82-94d2-b9909b777033,529.1031663787467,111.94259948730469,154.42630334238677,25.698774491062462,MELO-NOTC,,39.4,529.1656999908333,170.38,17.0,3,0002-0010517,2.361149311065674,10.522727272727273,111.94259948729268,529.1396443191305,46.64274978637695,161.51683519021486,14.277096939479145,115.0,0.5350462794303894,1.0756257629400352,14.929999351501465,14.269999504089355,0.4052582085132599,89.0,529.1031663787467,111.94259948730469,154.42630334238677,25.698774491062462,529.1656999908333,170.38,11.0,1,0.0,0.0,0.0,0.0,-C---,W----,R-R,b'\x00\x00\x0f',0.7,ANOM-MELO
816611aa-4cab-49a7-b6b6-e089d5c74d9c,529.100793222798,109.95844116210937,297.6875895714876,29.64968200287436,MELO-NOTC,,174.4,529.1702999969367,305.38,15.0,3,0002-0010506,2.3608639240264893,11.673076923076923,109.95844116212083,529.1413388410456,45.816017150878906,301.1064386508264,16.472045557152423,115.0,0.6274022459983826,1.1356242752081016,19.270000457763672,14.269999504089355,0.4052582085132599,-52.0,529.100793222798,109.95844116210937,297.6875895714876,29.64968200287436,529.1702999969367,305.38,13.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',1.02,ANOM-MELO
e9ce63d2-b0d4-4fb4-89d4-46085bcd1351,529.1059613711644,105.85147705078124,346.8580603640435,29.44387927191293,MELO-NOTC,,230.6,529.1703888771225,1.579999999999984,12.0,3,0002-0010510,2.3608639240264893,10.522727272727273,105.85147705080544,529.1435440829733,44.10478210449219,353.40114464669085,16.357710706618295,115.0,0.6458734273910522,0.9470138726446962,17.84000015258789,14.269999504089355,0.4052582085132599,-69.0,529.1059613711644,105.85147705078124,346.8580603640435,29.44387927191293,529.1703888771225,1.579999999999984,11.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',1.15,ANOM-MELO
2c3398ce-13ff-4c6e-85b3-9233f60ecba1,529.1748297871809,17.870124435424803,91.28280667350984,14.706938056833966,MELO-NOTC,,324.51,529.1811285644828,95.48999999999998,9.0,3,0002-0010522,2.3660852909088135,10.0,17.870124435376056,529.1785040739403,7.445885181427002,93.15267037417212,8.170521142685537,115.0,1.0848191976547241,1.2036781636066571,17.55500030517578,14.269999504089355,0.4052582085132599,83.0,529.1748297871809,17.870124435424803,91.28280667350984,14.706938056833966,529.1811285644828,95.48999999999998,8.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.75,ANOM-MELO
1cfbc1f1-973c-4d2c-8eef-7b9940df4a14,529.174424530895,18.467525482177734,210.05228950723946,16.186892050368687,MELO-NOTC,,80.49,529.1812887257682,211.46999999999997,9.0,3,0002-0010518,2.3660852909088135,10.0,18.46752548215136,529.178428644571,7.694802284240723,210.68238305957746,8.992717805760382,115.0,1.135251522064209,1.1995950833457574,11.449999809265137,14.269999504089355,0.4052582085132599,-48.0,529.174424530895,18.467525482177734,210.05228950723946,16.186892050368687,529.1812887257682,211.46999999999997,8.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.97,ANOM-MELO
a1c01ab8-e526-451d-abbf-c38bbef98730,529.1799796151219,14.399999999999999,125.14386599450135,14.706938056833966,MELO-NOTC,,5.6,529.1895602350145,136.57999999999998,9.0,3,0002-0010531,2.3703575134277344,10.0,14.400000000023283,529.1855683100592,6.0,130.2265922191674,8.170521142685537,115.0,1.0848191976547241,1.2002568875329658,14.889999389648438,14.269999504089355,0.4052582085132599,-35.0,529.1799796151219,14.399999999999999,125.14386599450135,14.706938056833966,529.1895602350145,136.57999999999998,8.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.48,ANOM-CORR
3a493ff3-9b14-4883-bc21-2122d4cffbea,529.1935641126723,14.399999999999999,272.036530971583,14.706938056833966,MELO-NOTC,,148.41,529.1989957921094,279.39,17.0,3,0002-0010535,2.374629497528076,12.916666666666664,14.400000000023283,529.1967325923439,6.0,275.30473942865723,8.170521142685537,115.0,1.0848191976547241,2.1550049853101,13.204999923706055,14.269999504089355,0.4052582085132599,-22.0,529.1935641126723,14.399999999999999,272.036530971583,14.706938056833966,529.1989957921094,279.39,15.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.38,ANOM-CORR
5d3b844e-8d8e-430d-bb19-f161b6d5be8f,529.1797148874174,46.394407653808585,65.216530971583,14.706938056833966,MELO-NOTC,,301.59,529.20021427882,72.56999999999996,27.0,3,0002-0010557,2.3751041889190674,16.940476190476193,46.39440765379277,529.1916728657355,19.331003189086914,68.4847394286572,8.170521142685537,115.0,0.6763801574707031,2.6480350543042697,15.739999771118164,14.269999504089355,0.4052582085132599,112.0,529.1797148874174,46.394407653808585,65.216530971583,14.706938056833966,529.20021427882,72.56999999999996,21.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.7,ANOM-MELO
e40f766e-1450-4834-a1b9-a4e6e7979150,529.1931051154345,22.37432098388672,202.3842949578444,58.856528143034815,MELO-NOTC,,103.41,529.2003185987871,234.39,9.0,3,0002-0010554,2.3751041889190674,10.0,22.37432098388581,529.1973129807235,9.322633743286133,216.609052754358,32.69807119057489,115.0,4.020903587341309,4.209560856009414,12.074999809265137,14.269999504089355,0.4052582085132599,149.0,529.1931051154345,22.37432098388672,202.3842949578444,58.856528143034815,529.2003185987871,234.39,9.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.7,ANOM-MELO
3cd921c9-94d0-4778-a1d8-7521d349ae41,529.1708759390007,89.5119140625,83.789621999958,18.889605063857587,MELO-NOTC,,320.6,529.2004707545486,91.58000000000001,85.0,3,0002-0010569,2.3751041889190674,49.38839285714285,82.17487192626726,529.1881395814037,37.296630859375,87.2520122221989,10.494225035476436,115.0,0.4614950716495514,4.8347403907502695,17.84000015258789,14.269999504089355,0.4052582085132599,105.0,529.1708759390007,89.5119140625,83.789621999958,18.889605063857587,529.2004707545486,91.58000000000001,61.0,1,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',0.78,ANOM-MELO
649b1953-bfb7-4dd9-b0a3-336cc2f846d8,529.1883395062242,33.85087280273437,139.2376383645055,14.706938056833966,MELO-NOTC,,13.41,529.2015434730465,144.39,19.0,3,0002-0010553,2.37605357170105,14.220588235294118,33.85087280275911,529.1960418202038,14.104530334472656,141.5275768691697,8.170521142685537,115.0,0.8880718350410461,2.387934849257917,15.65999984741211,14.269999504089355,0.4052582085132599,-66.0,529.1883395062242,33.85087280273437,139.2376383645055,14.706938056833966,529.2015434730465,144.39,17.0,3,0.0,0.0,0.0,0.0,W----,W----,R-R,b'\x00\x00\x0f',1.0,ANOM-MELO
